ElementName,FamilyName,CategoryName,ItemName,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Length,Depth,Height,Volume,Surface
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x800,SMW单轴搅拌桩,常规模型,SWM工法桩,-34192.834415203404,18553.901258184054,-54.79002624671917,-34190.209829637766,18556.525864095358,14.107611548556429,2.6245855656379717,2.624605911303661,68.8976377952756,474.6015701975373,737.0907917733362
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
21000x850,SMW单轴搅拌桩,常规模型,SWM工法桩,-34142.14508632285,18288.15725707982,-53.47769028871392,-34139.35645368277,18290.937921277968,15.419947506561678,2.7886326400839607,2.7806641981478606,68.8976377952756,534.2495729180722,782.9312945578754
